* Measurement data measured by REW V5.19
* Source: D:\Downloads\Toole.csv
* Format: Comma/Tab/Space delimited data
* Dated: Oct 1, 2020 8:33:03 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from D:\Downloads\Toole.csv Format: Comma/Tab/Space delimited data 248 values loaded, 21 Hz to 19,356 Hz
* Measurement: Toole.csv
* Smoothing: None
* Frequency Step: 0.25 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
16013.866 -0.367 0
16014.116 -0.367 0
16014.366 -0.367 0
16014.616 -0.367 0
16014.866 -0.367 0
16015.116 -0.367 0
16015.366 -0.367 0
16015.616 -0.367 0
16015.866 -0.367 0
16016.116 -0.367 0
16016.366 -0.367 0
16016.616 -0.367 0
16016.866 -0.367 0
16017.116 -0.367 0
16017.366 -0.367 0
16017.616 -0.367 0
16017.866 -0.367 0
16018.116 -0.367 0
16018.366 -0.367 0
16018.616 -0.367 0
16018.866 -0.367 0
16019.116 -0.367 0
16019.366 -0.367 0
16019.616 -0.367 0
16019.866 -0.367 0
16020.116 -0.367 0
16020.366 -0.367 0
16020.616 -0.367 0
16020.866 -0.367 0
16021.116 -0.367 0
16021.366 -0.367 0
16021.616 -0.367 0
16021.866 -0.367 0
16022.116 -0.367 0
16022.366 -0.367 0
16022.616 -0.367 0
16022.866 -0.367 0
16023.116 -0.367 0
16023.366 -0.367 0
16023.616 -0.367 0
16023.866 -0.367 0
16024.116 -0.367 0
16024.366 -0.367 0
16024.616 -0.367 0
16024.866 -0.367 0
16025.116 -0.367 0
16025.366 -0.367 0
16025.616 -0.367 0
16025.866 -0.367 0
16026.116 -0.367 0
16026.366 -0.367 0
16026.616 -0.367 0
16026.866 -0.367 0
16027.116 -0.367 0
16027.366 -0.367 0
16027.616 -0.367 0
16027.866 -0.367 0
16028.116 -0.367 0
16028.366 -0.367 0
16028.616 -0.367 0
16028.866 -0.367 0
16029.116 -0.367 0
16029.366 -0.367 0
16029.616 -0.367 0
16029.866 -0.367 0
16030.116 -0.367 0
16030.366 -0.367 0
16030.616 -0.367 0
16030.866 -0.367 0
16031.116 -0.367 0
16031.366 -0.367 0
16031.616 -0.367 0
16031.866 -0.367 0
16032.116 -0.367 0
16032.366 -0.367 0
16032.616 -0.367 0
16032.866 -0.367 0
16033.116 -0.367 0
16033.366 -0.367 0
16033.616 -0.367 0
16033.866 -0.367 0
16034.116 -0.367 0
16034.366 -0.367 0
16034.616 -0.367 0
16034.866 -0.367 0
16035.116 -0.367 0
16035.366 -0.367 0
16035.616 -0.367 0
16035.866 -0.367 0
16036.116 -0.367 0
16036.366 -0.367 0
16036.616 -0.367 0
16036.866 -0.367 0
16037.116 -0.367 0
16037.366 -0.367 0
16037.616 -0.367 0
16037.866 -0.367 0
16038.116 -0.367 0
16038.366 -0.367 0
16038.616 -0.367 0
16038.866 -0.367 0
16039.116 -0.367 0
16039.366 -0.367 0
16039.616 -0.367 0
16039.866 -0.367 0
16040.116 -0.367 0
16040.366 -0.367 0
16040.616 -0.367 0
16040.866 -0.367 0
16041.116 -0.367 0
16041.366 -0.367 0
16041.616 -0.367 0
16041.866 -0.367 0
16042.116 -0.367 0
16042.366 -0.367 0
16042.616 -0.367 0
16042.866 -0.367 0
16043.116 -0.367 0
16043.366 -0.367 0
16043.616 -0.367 0
16043.866 -0.367 0
16044.116 -0.367 0
16044.366 -0.367 0
16044.616 -0.367 0
16044.866 -0.367 0
16045.116 -0.367 0
16045.366 -0.367 0
16045.616 -0.367 0
16045.866 -0.367 0
16046.116 -0.367 0
16046.366 -0.367 0
16046.616 -0.367 0
16046.866 -0.367 0
16047.116 -0.367 0
16047.366 -0.367 0
16047.616 -0.367 0
16047.866 -0.367 0
16048.116 -0.367 0
16048.366 -0.367 0
16048.616 -0.367 0
16048.866 -0.367 0
16049.116 -0.367 0
16049.366 -0.367 0
16049.616 -0.367 0
16049.866 -0.367 0
16050.116 -0.367 0
16050.366 -0.367 0
16050.616 -0.367 0
16050.866 -0.367 0
16051.116 -0.367 0
16051.366 -0.367 0
16051.616 -0.367 0
16051.866 -0.367 0
16052.116 -0.367 0
16052.366 -0.367 0
16052.616 -0.367 0
16052.866 -0.367 0
16053.116 -0.367 0
16053.366 -0.367 0
16053.616 -0.367 0
16053.866 -0.367 0
16054.116 -0.367 0
16054.366 -0.367 0
16054.616 -0.367 0
16054.866 -0.367 0
16055.116 -0.367 0
16055.366 -0.367 0
16055.616 -0.367 0
16055.866 -0.367 0
16056.116 -0.367 0
16056.366 -0.367 0
16056.616 -0.367 0
16056.866 -0.367 0
16057.116 -0.367 0
16057.366 -0.367 0
16057.616 -0.367 0
16057.866 -0.367 0
16058.116 -0.367 0
16058.366 -0.367 0
16058.616 -0.367 0
16058.866 -0.367 0
16059.116 -0.367 0
16059.366 -0.367 0
16059.616 -0.367 0
16059.866 -0.367 0
16060.116 -0.367 0
16060.366 -0.367 0
16060.616 -0.367 0
16060.866 -0.367 0
16061.116 -0.367 0
16061.366 -0.367 0
16061.616 -0.367 0
16061.866 -0.367 0
16062.116 -0.367 0
16062.366 -0.367 0
16062.616 -0.367 0
16062.866 -0.367 0
16063.116 -0.367 0
16063.366 -0.367 0
16063.616 -0.367 0
16063.866 -0.367 0
16064.116 -0.367 0
16064.366 -0.367 0
16064.616 -0.367 0
16064.866 -0.367 0
16065.116 -0.367 0
16065.366 -0.367 0
16065.616 -0.367 0
16065.866 -0.367 0
16066.116 -0.367 0
16066.366 -0.367 0
16066.616 -0.367 0
16066.866 -0.367 0
16067.116 -0.367 0
16067.366 -0.367 0
16067.616 -0.367 0
16067.866 -0.367 0
16068.116 -0.367 0
16068.366 -0.367 0
16068.616 -0.367 0
16068.866 -0.367 0
16069.116 -0.367 0
16069.366 -0.367 0
16069.616 -0.367 0
16069.866 -0.367 0
16070.116 -0.367 0
16070.366 -0.367 0
16070.616 -0.367 0
16070.866 -0.367 0
16071.116 -0.367 0
16071.366 -0.367 0
16071.616 -0.367 0
16071.866 -0.367 0
16072.116 -0.367 0
16072.366 -0.367 0
16072.616 -0.367 0
16072.866 -0.367 0
16073.116 -0.367 0
16073.366 -0.367 0
16073.616 -0.367 0
16073.866 -0.367 0
16074.116 -0.367 0
16074.366 -0.367 0
16074.616 -0.367 0
16074.866 -0.367 0
16075.116 -0.367 0
16075.366 -0.367 0
16075.616 -0.367 0
16075.866 -0.367 0
16076.116 -0.367 0
16076.366 -0.367 0
16076.616 -0.367 0
16076.866 -0.367 0
16077.116 -0.367 0
16077.366 -0.367 0
16077.616 -0.367 0
16077.866 -0.367 0
16078.116 -0.367 0
16078.366 -0.367 0
16078.616 -0.367 0
16078.866 -0.367 0
16079.116 -0.367 0
16079.366 -0.367 0
16079.616 -0.367 0
16079.866 -0.367 0
16080.116 -0.367 0
16080.366 -0.367 0
16080.616 -0.367 0
16080.866 -0.367 0
16081.116 -0.367 0
16081.366 -0.367 0
16081.616 -0.367 0
16081.866 -0.367 0
16082.116 -0.367 0
16082.366 -0.367 0
16082.616 -0.367 0
16082.866 -0.367 0
16083.116 -0.367 0
16083.366 -0.367 0
16083.616 -0.367 0
16083.866 -0.367 0
16084.116 -0.367 0
16084.366 -0.367 0
16084.616 -0.367 0
16084.866 -0.367 0
16085.116 -0.367 0
16085.366 -0.367 0
16085.616 -0.367 0
16085.866 -0.367 0
16086.116 -0.367 0
16086.366 -0.367 0
16086.616 -0.367 0
16086.866 -0.367 0
16087.116 -0.367 0
16087.366 -0.367 0
16087.616 -0.367 0
16087.866 -0.367 0
16088.116 -0.367 0
16088.366 -0.367 0
16088.616 -0.367 0
16088.866 -0.367 0
16089.116 -0.367 0
16089.366 -0.367 0
16089.616 -0.367 0
16089.866 -0.367 0
16090.116 -0.367 0
16090.366 -0.367 0
16090.616 -0.367 0
16090.866 -0.367 0
16091.116 -0.367 0
16091.366 -0.367 0
16091.616 -0.367 0
16091.866 -0.367 0
16092.116 -0.367 0
16092.366 -0.367 0
16092.616 -0.367 0
16092.866 -0.367 0
16093.116 -0.367 0
16093.366 -0.367 0
16093.616 -0.367 0
16093.866 -0.367 0
16094.116 -0.367 0
16094.366 -0.367 0
16094.616 -0.367 0
16094.866 -0.367 0
16095.116 -0.367 0
16095.366 -0.367 0
16095.616 -0.367 0
16095.866 -0.367 0
16096.116 -0.367 0
16096.366 -0.367 0
16096.616 -0.367 0
16096.866 -0.367 0
16097.116 -0.367 0
16097.366 -0.367 0
16097.616 -0.367 0
16097.866 -0.367 0
16098.116 -0.367 0
16098.366 -0.367 0
16098.616 -0.367 0
16098.866 -0.367 0
16099.116 -0.367 0
16099.366 -0.367 0
16099.616 -0.367 0
16099.866 -0.367 0
16100.116 -0.367 0
16100.366 -0.367 0
16100.616 -0.367 0
16100.866 -0.367 0
16101.116 -0.367 0
16101.366 -0.367 0
16101.616 -0.367 0
16101.866 -0.367 0
16102.116 -0.367 0
16102.366 -0.367 0
16102.616 -0.367 0
16102.866 -0.367 0
16103.116 -0.367 0
16103.366 -0.367 0
16103.616 -0.367 0
16103.866 -0.367 0
16104.116 -0.367 0
16104.366 -0.367 0
16104.616 -0.367 0
16104.866 -0.367 0
16105.116 -0.367 0
16105.366 -0.367 0
16105.616 -0.367 0
16105.866 -0.367 0
16106.116 -0.367 0
16106.366 -0.367 0
16106.616 -0.367 0
16106.866 -0.367 0
16107.116 -0.367 0
16107.366 -0.367 0
16107.616 -0.367 0
16107.866 -0.367 0
16108.116 -0.367 0
16108.366 -0.367 0
16108.616 -0.367 0
16108.866 -0.367 0
16109.116 -0.367 0
16109.366 -0.367 0
16109.616 -0.367 0
16109.866 -0.367 0
16110.116 -0.367 0
16110.366 -0.367 0
16110.616 -0.367 0
16110.866 -0.367 0
16111.116 -0.367 0
16111.366 -0.367 0
16111.616 -0.367 0
16111.866 -0.367 0
16112.116 -0.367 0
16112.366 -0.367 0
16112.616 -0.367 0
16112.866 -0.367 0
16113.116 -0.367 0
16113.366 -0.367 0
16113.616 -0.367 0
16113.866 -0.367 0
16114.116 -0.367 0
16114.366 -0.367 0
16114.616 -0.367 0
16114.866 -0.367 0
16115.116 -0.367 0
16115.366 -0.367 0
16115.616 -0.367 0
16115.866 -0.367 0
16116.116 -0.367 0
16116.366 -0.367 0
16116.616 -0.367 0
16116.866 -0.367 0
16117.116 -0.367 0
16117.366 -0.367 0
16117.616 -0.367 0
16117.866 -0.367 0
16118.116 -0.367 0
16118.366 -0.367 0
16118.616 -0.367 0
16118.866 -0.367 0
16119.116 -0.367 0
16119.366 -0.367 0
16119.616 -0.367 0
16119.866 -0.367 0
16120.116 -0.367 0
16120.366 -0.367 0
16120.616 -0.367 0
16120.866 -0.367 0
16121.116 -0.367 0
16121.366 -0.367 0
16121.616 -0.367 0
16121.866 -0.367 0
16122.116 -0.367 0
16122.366 -0.367 0
16122.616 -0.367 0
16122.866 -0.367 0
16123.116 -0.367 0
16123.366 -0.367 0
16123.616 -0.367 0
16123.866 -0.367 0
16124.116 -0.367 0
16124.366 -0.367 0
16124.616 -0.367 0
16124.866 -0.367 0
16125.116 -0.367 0
16125.366 -0.367 0
16125.616 -0.367 0
16125.866 -0.367 0
16126.116 -0.367 0
16126.366 -0.367 0
16126.616 -0.367 0
16126.866 -0.367 0
16127.116 -0.367 0
16127.366 -0.367 0
16127.616 -0.367 0
16127.866 -0.367 0
16128.116 -0.367 0
16128.366 -0.367 0
16128.616 -0.367 0
16128.866 -0.367 0
16129.116 -0.367 0
16129.366 -0.367 0
16129.616 -0.367 0
16129.866 -0.367 0
16130.116 -0.367 0
16130.366 -0.367 0
16130.616 -0.367 0
16130.866 -0.367 0
16131.116 -0.367 0
16131.366 -0.367 0
16131.616 -0.367 0
16131.866 -0.367 0
16132.116 -0.367 0
16132.366 -0.367 0
16132.616 -0.367 0
16132.866 -0.367 0
16133.116 -0.367 0
16133.366 -0.367 0
16133.616 -0.367 0
16133.866 -0.367 0
16134.116 -0.367 0
16134.366 -0.367 0
16134.616 -0.367 0
16134.866 -0.367 0
16135.116 -0.367 0
16135.366 -0.367 0
16135.616 -0.367 0
16135.866 -0.367 0
16136.116 -0.367 0
16136.366 -0.367 0
16136.616 -0.367 0
16136.866 -0.367 0
16137.116 -0.367 0
16137.366 -0.367 0
16137.616 -0.367 0
16137.866 -0.367 0
16138.116 -0.367 0
16138.366 -0.367 0
16138.616 -0.367 0
16138.866 -0.367 0
16139.116 -0.367 0
16139.366 -0.367 0
16139.616 -0.367 0
16139.866 -0.367 0
16140.116 -0.367 0
16140.366 -0.367 0
16140.616 -0.367 0
16140.866 -0.367 0
16141.116 -0.367 0
16141.366 -0.367 0
16141.616 -0.367 0
16141.866 -0.367 0
16142.116 -0.367 0
16142.366 -0.367 0
16142.616 -0.367 0
16142.866 -0.367 0
16143.116 -0.367 0
16143.366 -0.367 0
16143.616 -0.367 0
16143.866 -0.367 0
16144.116 -0.367 0
16144.366 -0.367 0
16144.616 -0.367 0
16144.866 -0.367 0
16145.116 -0.367 0
16145.366 -0.367 0
16145.616 -0.367 0
16145.866 -0.367 0
16146.116 -0.367 0
16146.366 -0.367 0
16146.616 -0.367 0
16146.866 -0.367 0
16147.116 -0.367 0
16147.366 -0.367 0
16147.616 -0.367 0
16147.866 -0.367 0
16148.116 -0.367 0
16148.366 -0.367 0
16148.616 -0.367 0
16148.866 -0.367 0
16149.116 -0.367 0
16149.366 -0.367 0
16149.616 -0.367 0
16149.866 -0.367 0
16150.116 -0.367 0
16150.366 -0.367 0
16150.616 -0.367 0
16150.866 -0.367 0
16151.116 -0.367 0
16151.366 -0.367 0
16151.616 -0.367 0
16151.866 -0.367 0
16152.116 -0.367 0
16152.366 -0.367 0
16152.616 -0.367 0
16152.866 -0.367 0
16153.116 -0.367 0
16153.366 -0.367 0
16153.616 -0.367 0
16153.866 -0.367 0
16154.116 -0.367 0
16154.366 -0.367 0
16154.616 -0.367 0
16154.866 -0.367 0
16155.116 -0.367 0
16155.366 -0.367 0
16155.616 -0.367 0
16155.866 -0.367 0
16156.116 -0.367 0
16156.366 -0.367 0
16156.616 -0.367 0
16156.866 -0.367 0
16157.116 -0.367 0
16157.366 -0.367 0
16157.616 -0.367 0
16157.866 -0.367 0
16158.116 -0.367 0
16158.366 -0.367 0
16158.616 -0.367 0
16158.866 -0.367 0
16159.116 -0.367 0
16159.366 -0.367 0
16159.616 -0.367 0
16159.866 -0.367 0
16160.116 -0.367 0
16160.366 -0.367 0
16160.616 -0.367 0
16160.866 -0.367 0
16161.116 -0.367 0
16161.366 -0.367 0
16161.616 -0.367 0
16161.866 -0.367 0
16162.116 -0.367 0
16162.366 -0.367 0
16162.616 -0.367 0
16162.866 -0.367 0
16163.116 -0.367 0
16163.366 -0.367 0
16163.616 -0.367 0
16163.866 -0.367 0
16164.116 -0.367 0
16164.366 -0.367 0
16164.616 -0.367 0
16164.866 -0.367 0
16165.116 -0.367 0
16165.366 -0.367 0
16165.616 -0.367 0
16165.866 -0.367 0
16166.116 -0.367 0
16166.366 -0.367 0
16166.616 -0.367 0
16166.866 -0.367 0
16167.116 -0.367 0
16167.366 -0.367 0
16167.616 -0.367 0
16167.866 -0.367 0
16168.116 -0.367 0
16168.366 -0.367 0
16168.616 -0.367 0
16168.866 -0.367 0
16169.116 -0.367 0
16169.366 -0.367 0
16169.616 -0.367 0
16169.866 -0.367 0
16170.116 -0.367 0
16170.366 -0.367 0
16170.616 -0.367 0
16170.866 -0.367 0
16171.116 -0.367 0
16171.366 -0.367 0
16171.616 -0.367 0
16171.866 -0.367 0
16172.116 -0.367 0
16172.366 -0.367 0
16172.616 -0.367 0
16172.866 -0.367 0
16173.116 -0.367 0
16173.366 -0.367 0
16173.616 -0.367 0
16173.866 -0.367 0
16174.116 -0.367 0
16174.366 -0.367 0
16174.616 -0.367 0
16174.866 -0.367 0
16175.116 -0.367 0
16175.366 -0.367 0
16175.616 -0.367 0
16175.866 -0.367 0
16176.116 -0.367 0
16176.366 -0.367 0
16176.616 -0.367 0
16176.866 -0.367 0
16177.116 -0.367 0
16177.366 -0.367 0
16177.616 -0.367 0
16177.866 -0.367 0
16178.116 -0.367 0
16178.366 -0.367 0
16178.616 -0.367 0
16178.866 -0.367 0
16179.116 -0.367 0
16179.366 -0.367 0
16179.616 -0.367 0
16179.866 -0.367 0
16180.116 -0.367 0
16180.366 -0.367 0
16180.616 -0.367 0
16180.866 -0.367 0
16181.116 -0.367 0
16181.366 -0.367 0
16181.616 -0.367 0
16181.866 -0.367 0
16182.116 -0.367 0
16182.366 -0.367 0
16182.616 -0.367 0
16182.866 -0.367 0
16183.116 -0.367 0
16183.366 -0.367 0
16183.616 -0.367 0
16183.866 -0.367 0
16184.116 -0.367 0
16184.366 -0.367 0
16184.616 -0.367 0
16184.866 -0.367 0
16185.116 -0.367 0
16185.366 -0.367 0
16185.616 -0.367 0
16185.866 -0.367 0
16186.116 -0.367 0
16186.366 -0.367 0
16186.616 -0.367 0
16186.866 -0.367 0
16187.116 -0.367 0
16187.366 -0.367 0
16187.616 -0.367 0
16187.866 -0.367 0
16188.116 -0.367 0
16188.366 -0.367 0
16188.616 -0.367 0
16188.866 -0.367 0
16189.116 -0.367 0
16189.366 -0.367 0
16189.616 -0.367 0
16189.866 -0.367 0
16190.116 -0.367 0
16190.366 -0.367 0
16190.616 -0.367 0
16190.866 -0.367 0
16191.116 -0.367 0
16191.366 -0.367 0
16191.616 -0.367 0
16191.866 -0.367 0
16192.116 -0.367 0
16192.366 -0.367 0
16192.616 -0.367 0
16192.866 -0.367 0
16193.116 -0.367 0
16193.366 -0.367 0
16193.616 -0.367 0
16193.866 -0.367 0
16194.116 -0.367 0
16194.366 -0.367 0
16194.616 -0.367 0
16194.866 -0.367 0
16195.116 -0.367 0
16195.366 -0.367 0
16195.616 -0.367 0
16195.866 -0.367 0
16196.116 -0.367 0
16196.366 -0.367 0
16196.616 -0.367 0
16196.866 -0.367 0
16197.116 -0.367 0
16197.366 -0.367 0
16197.616 -0.367 0
16197.866 -0.367 0
16198.116 -0.367 0
16198.366 -0.367 0
16198.616 -0.367 0
16198.866 -0.367 0
16199.116 -0.367 0
16199.366 -0.367 0
16199.616 -0.367 0
16199.866 -0.367 0
16200.116 -0.367 0
16200.366 -0.367 0
16200.616 -0.367 0
16200.866 -0.367 0
16201.116 -0.367 0
16201.366 -0.367 0
16201.616 -0.367 0
16201.866 -0.367 0
16202.116 -0.367 0
16202.366 -0.367 0
16202.616 -0.367 0
16202.866 -0.367 0
16203.116 -0.367 0
16203.366 -0.367 0
16203.616 -0.367 0
16203.866 -0.367 0
16204.116 -0.367 0
16204.366 -0.367 0
16204.616 -0.367 0
16204.866 -0.367 0
16205.116 -0.367 0
16205.366 -0.367 0
16205.616 -0.367 0
16205.866 -0.367 0
16206.116 -0.367 0
16206.366 -0.367 0
16206.616 -0.367 0
16206.866 -0.367 0
16207.116 -0.367 0
16207.366 -0.367 0
16207.616 -0.367 0
16207.866 -0.367 0
16208.116 -0.367 0
16208.366 -0.367 0
16208.616 -0.367 0
16208.866 -0.367 0
16209.116 -0.367 0
16209.366 -0.367 0
16209.616 -0.367 0
16209.866 -0.367 0
16210.116 -0.367 0
16210.366 -0.367 0
16210.616 -0.367 0
16210.866 -0.367 0
16211.116 -0.367 0
16211.366 -0.367 0
16211.616 -0.367 0
16211.866 -0.367 0
16212.116 -0.367 0
16212.366 -0.367 0
16212.616 -0.367 0
16212.866 -0.367 0
16213.116 -0.367 0
16213.366 -0.367 0
16213.616 -0.367 0
16213.866 -0.367 0
16214.116 -0.367 0
16214.366 -0.367 0
16214.616 -0.367 0
16214.866 -0.367 0
16215.116 -0.367 0
16215.366 -0.367 0
16215.616 -0.367 0
16215.866 -0.367 0
16216.116 -0.367 0
16216.366 -0.367 0
16216.616 -0.367 0
16216.866 -0.367 0
16217.116 -0.367 0
16217.366 -0.367 0
16217.616 -0.367 0
16217.866 -0.367 0
16218.116 -0.367 0
16218.366 -0.367 0
16218.616 -0.367 0
16218.866 -0.367 0
16219.116 -0.367 0
16219.366 -0.367 0
16219.616 -0.367 0
16219.866 -0.367 0
16220.116 -0.367 0
16220.366 -0.367 0
16220.616 -0.367 0
16220.866 -0.367 0
16221.116 -0.367 0
16221.366 -0.367 0
16221.616 -0.367 0
16221.866 -0.367 0
16222.116 -0.367 0
16222.366 -0.367 0
16222.616 -0.367 0
16222.866 -0.367 0
16223.116 -0.367 0
16223.366 -0.367 0
16223.616 -0.367 0
16223.866 -0.367 0
16224.116 -0.367 0
16224.366 -0.367 0
16224.616 -0.367 0
16224.866 -0.367 0
16225.116 -0.367 0
16225.366 -0.367 0
16225.616 -0.367 0
16225.866 -0.367 0
16226.116 -0.367 0
16226.366 -0.367 0
16226.616 -0.367 0
16226.866 -0.367 0
16227.116 -0.367 0
16227.366 -0.367 0
16227.616 -0.367 0
16227.866 -0.367 0
16228.116 -0.367 0
16228.366 -0.367 0
16228.616 -0.367 0
16228.866 -0.367 0
16229.116 -0.367 0
16229.366 -0.367 0
16229.616 -0.367 0
16229.866 -0.367 0
16230.116 -0.367 0
16230.366 -0.367 0
16230.616 -0.367 0
16230.866 -0.367 0
16231.116 -0.367 0
16231.366 -0.367 0
16231.616 -0.367 0
16231.866 -0.367 0
16232.116 -0.367 0
16232.366 -0.367 0
16232.616 -0.367 0
16232.866 -0.367 0
16233.116 -0.367 0
16233.366 -0.367 0
16233.616 -0.367 0
16233.866 -0.367 0
16234.116 -0.367 0
16234.366 -0.367 0
16234.616 -0.367 0
16234.866 -0.367 0
16235.116 -0.367 0
16235.366 -0.367 0
16235.616 -0.367 0
16235.866 -0.367 0
16236.116 -0.367 0
16236.366 -0.367 0
16236.616 -0.367 0
16236.866 -0.367 0
16237.116 -0.367 0
16237.366 -0.367 0
16237.616 -0.367 0
16237.866 -0.367 0
16238.116 -0.367 0
16238.366 -0.367 0
16238.616 -0.367 0
16238.866 -0.367 0
16239.116 -0.367 0
16239.366 -0.367 0
16239.616 -0.367 0
16239.866 -0.367 0
16240.116 -0.367 0
16240.366 -0.367 0
16240.616 -0.367 0
16240.866 -0.367 0
16241.116 -0.367 0
16241.366 -0.367 0
16241.616 -0.367 0
16241.866 -0.367 0
16242.116 -0.367 0
16242.366 -0.367 0
16242.616 -0.367 0
16242.866 -0.367 0
16243.116 -0.367 0
16243.366 -0.367 0
16243.616 -0.367 0
16243.866 -0.367 0
16244.116 -0.367 0
16244.366 -0.367 0
16244.616 -0.367 0
16244.866 -0.367 0
16245.116 -0.367 0
16245.366 -0.367 0
16245.616 -0.367 0
16245.866 -0.367 0
16246.116 -0.367 0
16246.366 -0.367 0
16246.616 -0.367 0
16246.866 -0.367 0
16247.116 -0.367 0
16247.366 -0.367 0
16247.616 -0.367 0
16247.866 -0.367 0
16248.116 -0.367 0
16248.366 -0.367 0
16248.616 -0.367 0
16248.866 -0.367 0
16249.116 -0.367 0
16249.366 -0.367 0
16249.616 -0.367 0
16249.866 -0.367 0
16250.116 -0.367 0
16250.366 -0.367 0
16250.616 -0.367 0
16250.866 -0.367 0
16251.116 -0.367 0
16251.366 -0.367 0
16251.616 -0.367 0
16251.866 -0.367 0
16252.116 -0.367 0
16252.366 -0.367 0
16252.616 -0.367 0
16252.866 -0.367 0
16253.116 -0.367 0
16253.366 -0.367 0
16253.616 -0.367 0
16253.866 -0.367 0
16254.116 -0.367 0
16254.366 -0.367 0
16254.616 -0.367 0
16254.866 -0.367 0
16255.116 -0.367 0
16255.366 -0.367 0
16255.616 -0.367 0
16255.866 -0.367 0
16256.116 -0.367 0
16256.366 -0.367 0
16256.616 -0.367 0
16256.866 -0.367 0
16257.116 -0.367 0
16257.366 -0.367 0
16257.616 -0.367 0
16257.866 -0.367 0
16258.116 -0.367 0
16258.366 -0.367 0
16258.616 -0.367 0
16258.866 -0.367 0
16259.116 -0.367 0
16259.366 -0.367 0
16259.616 -0.367 0
16259.866 -0.367 0
16260.116 -0.367 0
16260.366 -0.367 0
16260.616 -0.367 0
16260.866 -0.367 0
16261.116 -0.367 0
16261.366 -0.367 0
16261.616 -0.367 0
16261.866 -0.367 0
16262.116 -0.367 0
16262.366 -0.367 0
16262.616 -0.367 0
16262.866 -0.367 0
16263.116 -0.367 0
16263.366 -0.367 0
16263.616 -0.367 0
16263.866 -0.367 0
16264.116 -0.367 0
16264.366 -0.367 0
16264.616 -0.367 0
16264.866 -0.367 0
16265.116 -0.367 0
16265.366 -0.367 0
16265.616 -0.367 0
16265.866 -0.367 0
16266.116 -0.367 0
16266.366 -0.367 0
16266.616 -0.367 0
16266.866 -0.367 0
16267.116 -0.367 0
16267.366 -0.367 0
16267.616 -0.367 0
16267.866 -0.367 0
16268.116 -0.367 0
16268.366 -0.367 0
16268.616 -0.367 0
16268.866 -0.367 0
16269.116 -0.367 0
16269.366 -0.367 0
16269.616 -0.367 0
16269.866 -0.367 0
16270.116 -0.367 0
16270.366 -0.367 0
16270.616 -0.367 0
16270.866 -0.367 0
16271.116 -0.367 0
16271.366 -0.367 0
16271.616 -0.367 0
16271.866 -0.367 0
16272.116 -0.367 0
16272.366 -0.367 0
16272.616 -0.367 0
16272.866 -0.367 0
16273.116 -0.367 0
16273.366 -0.367 0
16273.616 -0.367 0
16273.866 -0.367 0
16274.116 -0.367 0
16274.366 -0.367 0
16274.616 -0.367 0
16274.866 -0.367 0
16275.116 -0.367 0
16275.366 -0.367 0
16275.616 -0.367 0
16275.866 -0.367 0
16276.116 -0.367 0
16276.366 -0.367 0
16276.616 -0.367 0
16276.866 -0.367 0
16277.116 -0.367 0
16277.366 -0.367 0
16277.616 -0.367 0
16277.866 -0.367 0
16278.116 -0.367 0
16278.366 -0.367 0
16278.616 -0.367 0
16278.866 -0.367 0
16279.116 -0.367 0
16279.366 -0.367 0
16279.616 -0.367 0
16279.866 -0.367 0
16280.116 -0.367 0
16280.366 -0.367 0
16280.616 -0.367 0
16280.866 -0.367 0
16281.116 -0.367 0
16281.366 -0.367 0
16281.616 -0.367 0
16281.866 -0.367 0
16282.116 -0.367 0
16282.366 -0.367 0
16282.616 -0.367 0
16282.866 -0.367 0
16283.116 -0.367 0
16283.366 -0.367 0
16283.616 -0.367 0
16283.866 -0.367 0
16284.116 -0.367 0
16284.366 -0.367 0
16284.616 -0.367 0
16284.866 -0.367 0
16285.116 -0.367 0
16285.366 -0.367 0
16285.616 -0.367 0
16285.866 -0.367 0
16286.116 -0.367 0
16286.366 -0.367 0
16286.616 -0.367 0
16286.866 -0.367 0
16287.116 -0.367 0
16287.366 -0.367 0
16287.616 -0.367 0
16287.866 -0.367 0
16288.116 -0.367 0
16288.366 -0.367 0
16288.616 -0.367 0
16288.866 -0.367 0
16289.116 -0.367 0
16289.366 -0.367 0
16289.616 -0.367 0
16289.866 -0.367 0
16290.116 -0.367 0
16290.366 -0.367 0
16290.616 -0.367 0
16290.866 -0.367 0
16291.116 -0.367 0
16291.366 -0.367 0
16291.616 -0.367 0
16291.866 -0.367 0
16292.116 -0.367 0
16292.366 -0.367 0
16292.616 -0.367 0
16292.866 -0.367 0
16293.116 -0.367 0
16293.366 -0.367 0
16293.616 -0.367 0
16293.866 -0.367 0
16294.116 -0.367 0
16294.366 -0.367 0
16294.616 -0.367 0
16294.866 -0.367 0
16295.116 -0.367 0
16295.366 -0.367 0
16295.616 -0.367 0
16295.866 -0.367 0
16296.116 -0.367 0
16296.366 -0.367 0
16296.616 -0.367 0
16296.866 -0.367 0
16297.116 -0.367 0
16297.366 -0.367 0
16297.616 -0.367 0
16297.866 -0.367 0
16298.116 -0.367 0
16298.366 -0.367 0
16298.616 -0.367 0
16298.866 -0.367 0
16299.116 -0.367 0
16299.366 -0.367 0
16299.616 -0.367 0
