* Measurement data measured by REW V5.19
* Source: D:\Downloads\rtings Target.csv
* Format: Comma/Tab/Space delimited data
* Dated: Oct 3, 2020 1:51:12 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from D:\Downloads\rtings Target.csv Format: Comma/Tab/Space delimited data 170 values loaded, 20 Hz to 19,779 Hz
* Measurement: rtings Target.csv
* Smoothing: None
* Frequency Step: 0.25 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
15745.107 76.558 0
15745.357 76.557 0
15745.607 76.557 0
15745.857 76.557 0
15746.107 76.557 0
15746.357 76.557 0
15746.607 76.557 0
15746.857 76.557 0
15747.107 76.557 0
15747.357 76.557 0
15747.607 76.557 0
15747.857 76.557 0
15748.107 76.557 0
15748.357 76.557 0
15748.607 76.557 0
15748.857 76.557 0
15749.107 76.557 0
15749.357 76.557 0
15749.607 76.557 0
15749.857 76.557 0
15750.107 76.557 0
15750.357 76.557 0
15750.607 76.557 0
15750.857 76.557 0
15751.107 76.557 0
15751.357 76.557 0
15751.607 76.557 0
15751.857 76.557 0
15752.107 76.557 0
15752.357 76.557 0
15752.607 76.557 0
15752.857 76.557 0
15753.107 76.557 0
15753.357 76.557 0
15753.607 76.556 0
15753.857 76.556 0
15754.107 76.556 0
15754.357 76.556 0
15754.607 76.556 0
15754.857 76.556 0
15755.107 76.556 0
15755.357 76.556 0
15755.607 76.556 0
15755.857 76.556 0
15756.107 76.556 0
15756.357 76.556 0
15756.607 76.556 0
15756.857 76.556 0
15757.107 76.556 0
15757.357 76.556 0
15757.607 76.556 0
15757.857 76.556 0
15758.107 76.556 0
15758.357 76.556 0
15758.607 76.556 0
15758.857 76.556 0
15759.107 76.556 0
15759.357 76.556 0
15759.607 76.556 0
15759.857 76.556 0
15760.107 76.556 0
15760.357 76.556 0
15760.607 76.556 0
15760.857 76.556 0
15761.107 76.556 0
15761.357 76.556 0
15761.607 76.556 0
15761.857 76.556 0
15762.107 76.556 0
15762.357 76.555 0
15762.607 76.555 0
15762.857 76.555 0
15763.107 76.555 0
15763.357 76.555 0
15763.607 76.555 0
15763.857 76.555 0
15764.107 76.555 0
15764.357 76.555 0
15764.607 76.555 0
15764.857 76.555 0
15765.107 76.555 0
15765.357 76.555 0
15765.607 76.555 0
15765.857 76.555 0
15766.107 76.555 0
15766.357 76.555 0
15766.607 76.555 0
15766.857 76.555 0
15767.107 76.555 0
15767.357 76.555 0
15767.607 76.555 0
15767.857 76.555 0
15768.107 76.555 0
15768.357 76.555 0
15768.607 76.555 0
15768.857 76.555 0
15769.107 76.555 0
15769.357 76.555 0
15769.607 76.555 0
15769.857 76.555 0
15770.107 76.555 0
15770.357 76.555 0
15770.607 76.555 0
15770.857 76.554 0
15771.107 76.554 0
15771.357 76.554 0
15771.607 76.554 0
15771.857 76.554 0
15772.107 76.554 0
15772.357 76.554 0
15772.607 76.554 0
15772.857 76.554 0
15773.107 76.554 0
15773.357 76.554 0
15773.607 76.554 0
15773.857 76.554 0
15774.107 76.554 0
15774.357 76.554 0
15774.607 76.554 0
15774.857 76.554 0
15775.107 76.554 0
15775.357 76.554 0
15775.607 76.554 0
15775.857 76.554 0
15776.107 76.554 0
15776.357 76.554 0
15776.607 76.554 0
15776.857 76.554 0
15777.107 76.554 0
15777.357 76.554 0
15777.607 76.554 0
15777.857 76.554 0
15778.107 76.554 0
15778.357 76.554 0
15778.607 76.554 0
15778.857 76.554 0
15779.107 76.553 0
15779.357 76.553 0
15779.607 76.553 0
15779.857 76.553 0
15780.107 76.553 0
15780.357 76.553 0
15780.607 76.553 0
15780.857 76.553 0
15781.107 76.553 0
15781.357 76.553 0
15781.607 76.553 0
15781.857 76.553 0
15782.107 76.553 0
15782.357 76.553 0
15782.607 76.553 0
15782.857 76.553 0
15783.107 76.553 0
15783.357 76.553 0
15783.607 76.553 0
15783.857 76.553 0
15784.107 76.553 0
15784.357 76.553 0
15784.607 76.553 0
15784.857 76.553 0
15785.107 76.553 0
15785.357 76.553 0
15785.607 76.553 0
15785.857 76.553 0
15786.107 76.553 0
15786.357 76.553 0
15786.607 76.553 0
15786.857 76.553 0
15787.107 76.553 0
15787.357 76.553 0
15787.607 76.552 0
15787.857 76.552 0
15788.107 76.552 0
15788.357 76.552 0
15788.607 76.552 0
15788.857 76.552 0
15789.107 76.552 0
15789.357 76.552 0
15789.607 76.552 0
15789.857 76.552 0
15790.107 76.552 0
15790.357 76.552 0
15790.607 76.552 0
15790.857 76.552 0
15791.107 76.552 0
15791.357 76.552 0
15791.607 76.552 0
15791.857 76.552 0
15792.107 76.552 0
15792.357 76.552 0
15792.607 76.552 0
15792.857 76.552 0
15793.107 76.552 0
15793.357 76.552 0
15793.607 76.552 0
15793.857 76.552 0
15794.107 76.552 0
15794.357 76.552 0
15794.607 76.552 0
15794.857 76.552 0
15795.107 76.552 0
15795.357 76.552 0
15795.607 76.552 0
15795.857 76.552 0
15796.107 76.551 0
15796.357 76.551 0
15796.607 76.551 0
15796.857 76.551 0
15797.107 76.551 0
15797.357 76.551 0
15797.607 76.551 0
15797.857 76.551 0
15798.107 76.551 0
15798.357 76.551 0
15798.607 76.551 0
15798.857 76.551 0
15799.107 76.551 0
15799.357 76.551 0
15799.607 76.551 0
15799.857 76.551 0
15800.107 76.551 0
15800.357 76.551 0
15800.607 76.551 0
15800.857 76.551 0
15801.107 76.551 0
15801.357 76.551 0
15801.607 76.551 0
15801.857 76.551 0
15802.107 76.551 0
15802.357 76.551 0
15802.607 76.551 0
15802.857 76.551 0
15803.107 76.551 0
15803.357 76.551 0
15803.607 76.551 0
15803.857 76.551 0
15804.107 76.551 0
15804.357 76.551 0
15804.607 76.551 0
15804.857 76.550 0
15805.107 76.550 0
15805.357 76.550 0
15805.607 76.550 0
15805.857 76.550 0
15806.107 76.550 0
15806.357 76.550 0
15806.607 76.550 0
15806.857 76.550 0
15807.107 76.550 0
15807.357 76.550 0
15807.607 76.550 0
15807.857 76.550 0
15808.107 76.550 0
15808.357 76.550 0
15808.607 76.550 0
15808.857 76.550 0
15809.107 76.550 0
15809.357 76.550 0
15809.607 76.550 0
15809.857 76.550 0
15810.107 76.550 0
15810.357 76.550 0
15810.607 76.550 0
15810.857 76.550 0
15811.107 76.550 0
15811.357 76.550 0
15811.607 76.550 0
15811.857 76.550 0
15812.107 76.550 0
15812.357 76.550 0
15812.607 76.550 0
15812.857 76.550 0
15813.107 76.549 0
15813.357 76.549 0
15813.607 76.549 0
15813.857 76.549 0
15814.107 76.549 0
15814.357 76.549 0
15814.607 76.549 0
15814.857 76.549 0
15815.107 76.549 0
15815.357 76.549 0
15815.607 76.549 0
15815.857 76.549 0
15816.107 76.549 0
15816.357 76.549 0
15816.607 76.549 0
15816.857 76.549 0
15817.107 76.549 0
15817.357 76.549 0
15817.607 76.549 0
15817.857 76.549 0
15818.107 76.549 0
15818.357 76.549 0
15818.607 76.549 0
15818.857 76.549 0
15819.107 76.549 0
15819.357 76.549 0
15819.607 76.549 0
15819.857 76.549 0
15820.107 76.549 0
15820.357 76.549 0
15820.607 76.549 0
15820.857 76.549 0
15821.107 76.549 0
15821.357 76.549 0
15821.607 76.549 0
15821.857 76.548 0
15822.107 76.548 0
15822.357 76.548 0
15822.607 76.548 0
15822.857 76.548 0
15823.107 76.548 0
15823.357 76.548 0
15823.607 76.548 0
15823.857 76.548 0
15824.107 76.548 0
15824.357 76.548 0
15824.607 76.548 0
15824.857 76.548 0
15825.107 76.548 0
15825.357 76.548 0
15825.607 76.548 0
15825.857 76.548 0
15826.107 76.548 0
15826.357 76.548 0
15826.607 76.548 0
15826.857 76.548 0
15827.107 76.548 0
15827.357 76.548 0
15827.607 76.548 0
15827.857 76.548 0
15828.107 76.548 0
15828.357 76.548 0
15828.607 76.548 0
15828.857 76.548 0
15829.107 76.548 0
15829.357 76.548 0
15829.607 76.548 0
15829.857 76.548 0
15830.107 76.548 0
15830.357 76.547 0
15830.607 76.547 0
15830.857 76.547 0
15831.107 76.547 0
15831.357 76.547 0
15831.607 76.547 0
15831.857 76.547 0
15832.107 76.547 0
15832.357 76.547 0
15832.607 76.547 0
15832.857 76.547 0
15833.107 76.547 0
15833.357 76.547 0
15833.607 76.547 0
15833.857 76.547 0
15834.107 76.547 0
15834.357 76.547 0
15834.607 76.547 0
15834.857 76.547 0
15835.107 76.547 0
15835.357 76.547 0
15835.607 76.547 0
15835.857 76.547 0
15836.107 76.547 0
15836.357 76.547 0
15836.607 76.547 0
15836.857 76.547 0
15837.107 76.547 0
15837.357 76.547 0
15837.607 76.547 0
15837.857 76.547 0
15838.107 76.547 0
15838.357 76.547 0
15838.607 76.547 0
15838.857 76.546 0
15839.107 76.546 0
15839.357 76.546 0
15839.607 76.546 0
15839.857 76.546 0
15840.107 76.546 0
15840.357 76.546 0
15840.607 76.546 0
15840.857 76.546 0
15841.107 76.546 0
15841.357 76.546 0
15841.607 76.546 0
15841.857 76.546 0
15842.107 76.546 0
15842.357 76.546 0
15842.607 76.546 0
15842.857 76.546 0
15843.107 76.546 0
15843.357 76.546 0
15843.607 76.546 0
15843.857 76.546 0
15844.107 76.546 0
15844.357 76.546 0
15844.607 76.546 0
15844.857 76.546 0
15845.107 76.546 0
15845.357 76.546 0
15845.607 76.546 0
15845.857 76.546 0
15846.107 76.546 0
15846.357 76.546 0
15846.607 76.546 0
15846.857 76.546 0
15847.107 76.546 0
15847.357 76.545 0
15847.607 76.545 0
15847.857 76.545 0
15848.107 76.545 0
15848.357 76.545 0
15848.607 76.545 0
15848.857 76.545 0
15849.107 76.545 0
15849.357 76.545 0
15849.607 76.545 0
15849.857 76.545 0
15850.107 76.545 0
15850.357 76.545 0
15850.607 76.545 0
15850.857 76.545 0
15851.107 76.545 0
15851.357 76.545 0
15851.607 76.545 0
15851.857 76.545 0
15852.107 76.545 0
15852.357 76.545 0
15852.607 76.545 0
15852.857 76.545 0
15853.107 76.545 0
15853.357 76.545 0
15853.607 76.545 0
15853.857 76.545 0
15854.107 76.545 0
15854.357 76.545 0
15854.607 76.545 0
15854.857 76.545 0
15855.107 76.545 0
15855.357 76.545 0
15855.607 76.545 0
15855.857 76.544 0
15856.107 76.544 0
15856.357 76.544 0
15856.607 76.544 0
15856.857 76.544 0
15857.107 76.544 0
15857.357 76.544 0
15857.607 76.544 0
15857.857 76.544 0
15858.107 76.544 0
15858.357 76.544 0
15858.607 76.544 0
15858.857 76.544 0
15859.107 76.544 0
15859.357 76.544 0
15859.607 76.544 0
15859.857 76.544 0
15860.107 76.544 0
15860.357 76.544 0
15860.607 76.544 0
15860.857 76.544 0
15861.107 76.544 0
15861.357 76.544 0
15861.607 76.544 0
15861.857 76.544 0
15862.107 76.544 0
15862.357 76.544 0
15862.607 76.544 0
15862.857 76.544 0
15863.107 76.544 0
15863.357 76.544 0
15863.607 76.544 0
15863.857 76.544 0
15864.107 76.544 0
15864.357 76.544 0
15864.607 76.543 0
15864.857 76.543 0
15865.107 76.543 0
15865.357 76.543 0
15865.607 76.543 0
15865.857 76.543 0
15866.107 76.543 0
15866.357 76.543 0
15866.607 76.543 0
15866.857 76.543 0
15867.107 76.543 0
15867.357 76.543 0
15867.607 76.543 0
15867.857 76.543 0
15868.107 76.543 0
15868.357 76.543 0
15868.607 76.543 0
15868.857 76.543 0
15869.107 76.543 0
15869.357 76.543 0
15869.607 76.543 0
15869.857 76.543 0
15870.107 76.543 0
15870.357 76.543 0
15870.607 76.543 0
15870.857 76.543 0
15871.107 76.543 0
15871.357 76.543 0
15871.607 76.543 0
15871.857 76.543 0
15872.107 76.543 0
15872.357 76.543 0
15872.607 76.543 0
15872.857 76.543 0
15873.107 76.542 0
15873.357 76.542 0
15873.607 76.542 0
15873.857 76.542 0
15874.107 76.542 0
15874.357 76.542 0
15874.607 76.542 0
15874.857 76.542 0
15875.107 76.542 0
15875.357 76.542 0
15875.607 76.542 0
15875.857 76.542 0
15876.107 76.542 0
15876.357 76.542 0
15876.607 76.542 0
15876.857 76.542 0
15877.107 76.542 0
15877.357 76.542 0
15877.607 76.542 0
15877.857 76.542 0
15878.107 76.542 0
15878.357 76.542 0
15878.607 76.542 0
15878.857 76.542 0
15879.107 76.542 0
15879.357 76.542 0
15879.607 76.542 0
15879.857 76.542 0
15880.107 76.542 0
15880.357 76.542 0
15880.607 76.542 0
15880.857 76.542 0
15881.107 76.542 0
15881.357 76.542 0
15881.607 76.541 0
15881.857 76.541 0
15882.107 76.541 0
15882.357 76.541 0
15882.607 76.541 0
15882.857 76.541 0
15883.107 76.541 0
15883.357 76.541 0
15883.607 76.541 0
15883.857 76.541 0
15884.107 76.541 0
15884.357 76.541 0
15884.607 76.541 0
15884.857 76.541 0
15885.107 76.541 0
15885.357 76.541 0
15885.607 76.541 0
15885.857 76.541 0
15886.107 76.541 0
15886.357 76.541 0
15886.607 76.541 0
15886.857 76.541 0
15887.107 76.541 0
15887.357 76.541 0
15887.607 76.541 0
15887.857 76.541 0
15888.107 76.541 0
15888.357 76.541 0
15888.607 76.541 0
15888.857 76.541 0
15889.107 76.541 0
15889.357 76.541 0
15889.607 76.541 0
15889.857 76.541 0
15890.107 76.540 0
15890.357 76.540 0
15890.607 76.540 0
15890.857 76.540 0
15891.107 76.540 0
15891.357 76.540 0
15891.607 76.540 0
15891.857 76.540 0
15892.107 76.540 0
15892.357 76.540 0
15892.607 76.540 0
15892.857 76.540 0
15893.107 76.540 0
15893.357 76.540 0
15893.607 76.540 0
15893.857 76.540 0
15894.107 76.540 0
15894.357 76.540 0
15894.607 76.540 0
15894.857 76.540 0
15895.107 76.540 0
15895.357 76.540 0
15895.607 76.540 0
15895.857 76.540 0
15896.107 76.540 0
15896.357 76.540 0
15896.607 76.540 0
15896.857 76.540 0
15897.107 76.540 0
15897.357 76.540 0
15897.607 76.540 0
15897.857 76.540 0
15898.107 76.540 0
15898.357 76.540 0
15898.607 76.539 0
15898.857 76.539 0
15899.107 76.539 0
15899.357 76.539 0
15899.607 76.539 0
15899.857 76.539 0
15900.107 76.539 0
15900.357 76.539 0
15900.607 76.539 0
15900.857 76.539 0
15901.107 76.539 0
15901.357 76.539 0
15901.607 76.539 0
15901.857 76.539 0
15902.107 76.539 0
15902.357 76.539 0
15902.607 76.539 0
15902.857 76.539 0
15903.107 76.539 0
15903.357 76.539 0
15903.607 76.539 0
15903.857 76.539 0
15904.107 76.539 0
15904.357 76.539 0
15904.607 76.539 0
15904.857 76.539 0
15905.107 76.539 0
15905.357 76.539 0
15905.607 76.539 0
15905.857 76.539 0
15906.107 76.539 0
15906.357 76.539 0
15906.607 76.539 0
15906.857 76.539 0
15907.107 76.538 0
15907.357 76.538 0
15907.607 76.538 0
15907.857 76.538 0
15908.107 76.538 0
15908.357 76.538 0
15908.607 76.538 0
15908.857 76.538 0
15909.107 76.538 0
15909.357 76.538 0
15909.607 76.538 0
15909.857 76.538 0
15910.107 76.538 0
15910.357 76.538 0
15910.607 76.538 0
15910.857 76.538 0
15911.107 76.538 0
15911.357 76.538 0
15911.607 76.538 0
15911.857 76.538 0
15912.107 76.538 0
15912.357 76.538 0
15912.607 76.538 0
15912.857 76.538 0
15913.107 76.538 0
15913.357 76.538 0
15913.607 76.538 0
15913.857 76.538 0
15914.107 76.538 0
15914.357 76.538 0
15914.607 76.538 0
15914.857 76.538 0
15915.107 76.538 0
15915.357 76.538 0
15915.607 76.538 0
15915.857 76.537 0
15916.107 76.537 0
15916.357 76.537 0
15916.607 76.537 0
15916.857 76.537 0
15917.107 76.537 0
15917.357 76.537 0
15917.607 76.537 0
15917.857 76.537 0
15918.107 76.537 0
15918.357 76.537 0
15918.607 76.537 0
15918.857 76.537 0
15919.107 76.537 0
15919.357 76.537 0
15919.607 76.537 0
15919.857 76.537 0
15920.107 76.537 0
15920.357 76.537 0
15920.607 76.537 0
15920.857 76.537 0
15921.107 76.537 0
15921.357 76.537 0
15921.607 76.537 0
15921.857 76.537 0
15922.107 76.537 0
15922.357 76.537 0
15922.607 76.537 0
15922.857 76.537 0
15923.107 76.537 0
15923.357 76.537 0
15923.607 76.537 0
15923.857 76.537 0
15924.107 76.537 0
15924.357 76.536 0
15924.607 76.536 0
15924.857 76.536 0
15925.107 76.536 0
15925.357 76.536 0
15925.607 76.536 0
15925.857 76.536 0
15926.107 76.536 0
15926.357 76.536 0
15926.607 76.536 0
15926.857 76.536 0
15927.107 76.536 0
15927.357 76.536 0
15927.607 76.536 0
15927.857 76.536 0
15928.107 76.536 0
15928.357 76.536 0
15928.607 76.536 0
15928.857 76.536 0
15929.107 76.536 0
15929.357 76.536 0
15929.607 76.536 0
15929.857 76.536 0
15930.107 76.536 0
15930.357 76.536 0
15930.607 76.536 0
15930.857 76.536 0
15931.107 76.536 0
15931.357 76.536 0
15931.607 76.536 0
15931.857 76.536 0
15932.107 76.536 0
15932.357 76.536 0
15932.607 76.536 0
15932.857 76.535 0
15933.107 76.535 0
15933.357 76.535 0
15933.607 76.535 0
15933.857 76.535 0
15934.107 76.535 0
15934.357 76.535 0
15934.607 76.535 0
15934.857 76.535 0
15935.107 76.535 0
15935.357 76.535 0
15935.607 76.535 0
15935.857 76.535 0
15936.107 76.535 0
15936.357 76.535 0
15936.607 76.535 0
15936.857 76.535 0
15937.107 76.535 0
15937.357 76.535 0
15937.607 76.535 0
15937.857 76.535 0
15938.107 76.535 0
15938.357 76.535 0
15938.607 76.535 0
15938.857 76.535 0
15939.107 76.535 0
15939.357 76.535 0
15939.607 76.535 0
15939.857 76.535 0
15940.107 76.535 0
15940.357 76.535 0
15940.607 76.535 0
15940.857 76.535 0
15941.107 76.535 0
15941.357 76.535 0
15941.607 76.534 0
15941.857 76.534 0
15942.107 76.534 0
15942.357 76.534 0
15942.607 76.534 0
15942.857 76.534 0
15943.107 76.534 0
15943.357 76.534 0
15943.607 76.534 0
15943.857 76.534 0
15944.107 76.534 0
15944.357 76.534 0
15944.607 76.534 0
15944.857 76.534 0
15945.107 76.534 0
15945.357 76.534 0
15945.607 76.534 0
15945.857 76.534 0
15946.107 76.534 0
15946.357 76.534 0
15946.607 76.534 0
15946.857 76.534 0
15947.107 76.534 0
15947.357 76.534 0
15947.607 76.534 0
15947.857 76.534 0
15948.107 76.534 0
15948.357 76.534 0
15948.607 76.534 0
15948.857 76.534 0
15949.107 76.534 0
15949.357 76.534 0
15949.607 76.534 0
15949.857 76.534 0
15950.107 76.533 0
15950.357 76.533 0
15950.607 76.533 0
15950.857 76.533 0
15951.107 76.533 0
15951.357 76.533 0
15951.607 76.533 0
15951.857 76.533 0
15952.107 76.533 0
15952.357 76.533 0
15952.607 76.533 0
15952.857 76.533 0
15953.107 76.533 0
15953.357 76.533 0
15953.607 76.533 0
15953.857 76.533 0
15954.107 76.533 0
15954.357 76.533 0
15954.607 76.533 0
15954.857 76.533 0
15955.107 76.533 0
15955.357 76.533 0
15955.607 76.533 0
15955.857 76.533 0
15956.107 76.533 0
15956.357 76.533 0
15956.607 76.533 0
15956.857 76.533 0
15957.107 76.533 0
15957.357 76.533 0
15957.607 76.533 0
15957.857 76.533 0
15958.107 76.533 0
15958.357 76.533 0
15958.607 76.533 0
15958.857 76.532 0
15959.107 76.532 0
15959.357 76.532 0
15959.607 76.532 0
15959.857 76.532 0
15960.107 76.532 0
15960.357 76.532 0
15960.607 76.532 0
15960.857 76.532 0
15961.107 76.532 0
15961.357 76.532 0
15961.607 76.532 0
15961.857 76.532 0
15962.107 76.532 0
15962.357 76.532 0
15962.607 76.532 0
15962.857 76.532 0
15963.107 76.532 0
15963.357 76.532 0
15963.607 76.532 0
15963.857 76.532 0
15964.107 76.532 0
15964.357 76.532 0
15964.607 76.532 0
15964.857 76.532 0
15965.107 76.532 0
15965.357 76.532 0
15965.607 76.532 0
15965.857 76.532 0
15966.107 76.532 0
15966.357 76.532 0
15966.607 76.532 0
15966.857 76.532 0
15967.107 76.532 0
15967.357 76.531 0
15967.607 76.531 0
15967.857 76.531 0
15968.107 76.531 0
15968.357 76.531 0
15968.607 76.531 0
15968.857 76.531 0
15969.107 76.531 0
15969.357 76.531 0
15969.607 76.531 0
15969.857 76.531 0
15970.107 76.531 0
15970.357 76.531 0
15970.607 76.531 0
15970.857 76.531 0
15971.107 76.531 0
15971.357 76.531 0
15971.607 76.531 0
15971.857 76.531 0
15972.107 76.531 0
15972.357 76.531 0
15972.607 76.531 0
15972.857 76.531 0
15973.107 76.531 0
15973.357 76.531 0
15973.607 76.531 0
15973.857 76.531 0
15974.107 76.531 0
15974.357 76.531 0
15974.607 76.531 0
15974.857 76.531 0
15975.107 76.531 0
15975.357 76.531 0
15975.607 76.531 0
15975.857 76.530 0
15976.107 76.530 0
15976.357 76.530 0
15976.607 76.530 0
15976.857 76.530 0
15977.107 76.530 0
15977.357 76.530 0
15977.607 76.530 0
15977.857 76.530 0
15978.107 76.530 0
15978.357 76.530 0
15978.607 76.530 0
15978.857 76.530 0
15979.107 76.530 0
15979.357 76.530 0
15979.607 76.530 0
15979.857 76.530 0
15980.107 76.530 0
15980.357 76.530 0
15980.607 76.530 0
15980.857 76.530 0
15981.107 76.530 0
15981.357 76.530 0
15981.607 76.530 0
15981.857 76.530 0
15982.107 76.530 0
15982.357 76.530 0
15982.607 76.530 0
15982.857 76.530 0
15983.107 76.530 0
15983.357 76.530 0
15983.607 76.530 0
15983.857 76.530 0
15984.107 76.530 0
15984.357 76.530 0
15984.607 76.529 0
15984.857 76.529 0
15985.107 76.529 0
15985.357 76.529 0
15985.607 76.529 0
15985.857 76.529 0
15986.107 76.529 0
15986.357 76.529 0
15986.607 76.529 0
15986.857 76.529 0
15987.107 76.529 0
15987.357 76.529 0
15987.607 76.529 0
15987.857 76.529 0
15988.107 76.529 0
15988.357 76.529 0
15988.607 76.529 0
15988.857 76.529 0
15989.107 76.529 0
15989.357 76.529 0
15989.607 76.529 0
15989.857 76.529 0
15990.107 76.529 0
15990.357 76.529 0
15990.607 76.529 0
15990.857 76.529 0
15991.107 76.529 0
15991.357 76.529 0
15991.607 76.529 0
15991.857 76.529 0
15992.107 76.529 0
15992.357 76.529 0
15992.607 76.529 0
15992.857 76.529 0
15993.107 76.528 0
15993.357 76.528 0
15993.607 76.528 0
15993.857 76.528 0
15994.107 76.528 0
15994.357 76.528 0
15994.607 76.528 0
15994.857 76.528 0
15995.107 76.528 0
15995.357 76.528 0
15995.607 76.528 0
15995.857 76.528 0
15996.107 76.528 0
15996.357 76.528 0
15996.607 76.528 0
15996.857 76.528 0
15997.107 76.528 0
15997.357 76.528 0
15997.607 76.528 0
15997.857 76.528 0
15998.107 76.528 0
15998.357 76.528 0
15998.607 76.528 0
15998.857 76.528 0
15999.107 76.528 0
15999.357 76.528 0
15999.607 76.528 0
15999.857 76.528 0
16000.107 76.528 0
16000.357 76.528 0
16000.607 76.528 0
16000.857 76.528 0
16001.107 76.528 0
16001.357 76.528 0
16001.607 76.528 0
16001.857 76.527 0
16002.107 76.527 0
16002.357 76.527 0
16002.607 76.527 0
16002.857 76.527 0
16003.107 76.527 0
16003.357 76.527 0
16003.607 76.527 0
16003.857 76.527 0
16004.107 76.527 0
16004.357 76.527 0
16004.607 76.527 0
16004.857 76.527 0
16005.107 76.527 0
16005.357 76.527 0
16005.607 76.527 0
16005.857 76.527 0
16006.107 76.527 0
16006.357 76.527 0
16006.607 76.527 0
16006.857 76.527 0
16007.107 76.527 0
16007.357 76.527 0
16007.607 76.527 0
16007.857 76.527 0
16008.107 76.527 0
16008.357 76.527 0
16008.607 76.527 0
16008.857 76.527 0
16009.107 76.527 0
16009.357 76.527 0
16009.607 76.527 0
16009.857 76.527 0
16010.107 76.527 0
16010.357 76.526 0
16010.607 76.526 0
16010.857 76.526 0
16011.107 76.526 0
16011.357 76.526 0
16011.607 76.526 0
16011.857 76.526 0
16012.107 76.526 0
16012.357 76.526 0
16012.607 76.526 0
16012.857 76.526 0
16013.107 76.526 0
16013.357 76.526 0
16013.607 76.526 0
16013.857 76.526 0
16014.107 76.526 0
16014.357 76.526 0
16014.607 76.526 0
16014.857 76.526 0
16015.107 76.526 0
16015.357 76.526 0
16015.607 76.526 0
16015.857 76.526 0
16016.107 76.526 0
16016.357 76.526 0
16016.607 76.526 0
16016.857 76.526 0
16017.107 76.526 0
16017.357 76.526 0
16017.607 76.526 0
16017.857 76.526 0
16018.107 76.526 0
16018.357 76.526 0
16018.607 76.526 0
16018.857 76.526 0
16019.107 76.525 0
16019.357 76.525 0
16019.607 76.525 0
16019.857 76.525 0
16020.107 76.525 0
16020.357 76.525 0
16020.607 76.525 0
16020.857 76.525 0
16021.107 76.525 0
16021.357 76.525 0
16021.607 76.525 0
16021.857 76.525 0
16022.107 76.525 0
16022.357 76.525 0
16022.607 76.525 0
16022.857 76.525 0
16023.107 76.525 0
16023.357 76.525 0
16023.607 76.525 0
16023.857 76.525 0
16024.107 76.525 0
16024.357 76.525 0
16024.607 76.525 0
16024.857 76.525 0
16025.107 76.525 0
16025.357 76.525 0
16025.607 76.525 0
16025.857 76.525 0
16026.107 76.525 0
16026.357 76.525 0
16026.607 76.525 0
16026.857 76.525 0
16027.107 76.525 0
16027.357 76.525 0
16027.607 76.524 0
16027.857 76.524 0
16028.107 76.524 0
16028.357 76.524 0
16028.607 76.524 0
16028.857 76.524 0
16029.107 76.524 0
16029.357 76.524 0
16029.607 76.524 0
16029.857 76.524 0
16030.107 76.524 0
16030.357 76.524 0
16030.607 76.524 0
16030.857 76.524 0
16031.107 76.524 0
16031.357 76.524 0
16031.607 76.524 0
16031.857 76.524 0
16032.107 76.524 0
16032.357 76.524 0
16032.607 76.524 0
16032.857 76.524 0
16033.107 76.524 0
16033.357 76.524 0
16033.607 76.524 0
16033.857 76.524 0
16034.107 76.524 0
16034.357 76.524 0
16034.607 76.524 0
16034.857 76.524 0
16035.107 76.524 0
16035.357 76.524 0
16035.607 76.524 0
16035.857 76.524 0
16036.107 76.524 0
16036.357 76.523 0
16036.607 76.523 0
16036.857 76.523 0
16037.107 76.523 0
16037.357 76.523 0
16037.607 76.523 0
16037.857 76.523 0
16038.107 76.523 0
16038.357 76.523 0
16038.607 76.523 0
16038.857 76.523 0
16039.107 76.523 0
16039.357 76.523 0
16039.607 76.523 0
16039.857 76.523 0
16040.107 76.523 0
16040.357 76.523 0
16040.607 76.523 0
16040.857 76.523 0
16041.107 76.523 0
16041.357 76.523 0
16041.607 76.523 0
16041.857 76.523 0
16042.107 76.523 0
16042.357 76.523 0
16042.607 76.523 0
16042.857 76.523 0
16043.107 76.523 0
16043.357 76.523 0
16043.607 76.523 0
16043.857 76.523 0
16044.107 76.523 0
16044.357 76.523 0
16044.607 76.523 0
16044.857 76.522 0
16045.107 76.522 0
16045.357 76.522 0
16045.607 76.522 0
16045.857 76.522 0
16046.107 76.522 0
16046.357 76.522 0
16046.607 76.522 0
16046.857 76.522 0
16047.107 76.522 0
16047.357 76.522 0
16047.607 76.522 0
16047.857 76.522 0
16048.107 76.522 0
16048.357 76.522 0
16048.607 76.522 0
16048.857 76.522 0
16049.107 76.522 0
16049.357 76.522 0
16049.607 76.522 0
16049.857 76.522 0
16050.107 76.522 0
16050.357 76.522 0
16050.607 76.522 0
16050.857 76.522 0
16051.107 76.522 0
16051.357 76.522 0
16051.607 76.522 0
16051.857 76.522 0
16052.107 76.522 0
16052.357 76.522 0
16052.607 76.522 0
16052.857 76.522 0
16053.107 76.522 0
16053.357 76.521 0
16053.607 76.521 0
16053.857 76.521 0
16054.107 76.521 0
16054.357 76.521 0
16054.607 76.521 0
16054.857 76.521 0
16055.107 76.521 0
16055.357 76.521 0
16055.607 76.521 0
16055.857 76.521 0
16056.107 76.521 0
16056.357 76.521 0
16056.607 76.521 0
16056.857 76.521 0
